SeniorCitizen,tenure,MonthlyCharges,TotalCharges,Churn,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check
0,0.5532302205040753,-1.340549488311639,-0.4892027325194316,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0
0,1.24587756220135,0.6204610826205278,1.390699437904979,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0
0,-0.09867315991688919,0.6536985499244629,0.06845892986415326,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2802480369298874,-0.6425626749290033,-0.9873040116579342,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.8320644628904743,-0.11076319806604285,-0.6925904116007865,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,-0.6690886177852331,-0.3434254691935881,-0.6030292427211443,0,1,0,0,0,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,1
0,-1.1580161531009565,0.022186671149697273,-0.9025959110427062,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1
0,0.7569500268856267,0.853123353748073,1.0284840701700715,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,0
0,1.3273654847539706,-1.4734993575273791,-0.3833176067503965,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.6690886177852331,0.32132387688511255,-0.4909674846155822,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
0,-1.2395040756535771,-1.506736824831314,-0.986421635609859,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.368109446030281,0.32132387688511255,1.1365751360592948,0,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
0,0.5532302205040753,1.4513977652189036,1.1559874091169513,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
0,-0.01718523736426863,1.4846352325228385,0.5846489179881994,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,1,0,1,0,0,0
0,1.6125732136881425,0.7201734845323329,1.6814423457457879,0,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.22727853029359305,0.5539861480126578,0.35346639339247277,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,0.7569500268856267,-0.5760877403211333,0.03228151189306627,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
0,1.6125732136881425,1.6508225690425138,2.657350254917062,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
1,1.3273654847539706,1.3516853633070984,1.9867444583798395,1,0,1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
0,-0.9542963467194051,-1.1743621517919638,-0.8977428427782921,1,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9542963467194051,0.022186671149697273,-0.7146498128026688,1,0,1,1,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1
0,1.368109446030281,-1.4734993575273791,-0.4084653241205423,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
1,0.4717422979514547,1.4846352325228385,1.1370163240833324,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,0
0,0.7162060656093164,0.1551365403654374,0.5008231934210466,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0
0,-0.7098325790615434,-0.5428502730171982,-0.7287678295718735,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.9950403079957154,-1.3073120210077038,-0.9250965002686261,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1.368109446030281,1.2519729613952935,2.0705701829469922,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,1.0014137945434884,0.7534109518362679,1.147604836660236,0,0,0,0,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
0,-1.0357842692720256,0.45427374610085264,-0.776857324191977,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,-0.9135523854430948,-1.0081748152722887,-0.8474474080380003,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,1.2051336009250397,0.919598288355943,1.5318796055970259,0,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0
0,0.3087664528462136,0.6869360172283978,0.47302834790667486,0,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1,0
0,-0.506112772679992,-1.506736824831314,-0.828035134980344,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.0357842692720256,-1.4734993575273791,-0.9467147134464707,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-0.3023929662984406,1.0193106902677482,0.04948784483053448,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0
0,-0.38388088885106114,0.6536985499244629,-0.13889944143354047,0,1,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1,1.368109446030281,1.3184478960031634,2.001303663173082,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0
1,1.6125732136881425,1.5511101671307086,2.497199002191396,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0
1,0.6754621043330061,0.853123353748073,0.9989244725595492,1,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0
1,0.4309983366751445,1.5178726998267735,1.0606907959248197,1,1,1,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0
0,0.5532302205040753,-0.310188001889653,0.08390051070547089,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,1.6125732136881425,0.819885886444138,1.8879183409954066,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0
0,-0.9135523854430948,-1.4734993575273791,-0.9295083805090025,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.3087664528462136,-0.3434254691935881,-0.020661050991451275,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,1.3273654847539706,1.3516853633070984,2.074540875163331,1,0,1,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0
0,-0.05792919864057891,1.1522605594834883,0.3644960939934139,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,1.4495973685829016,0.18837400766937243,1.1595169133092524,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,1,0,0
1,0.9606698332671781,1.3184478960031634,1.5490859385344942,1,1,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0
0,-0.9135523854430948,0.6869360172283978,-0.6299417121874408,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,1.4495973685829016,-1.3073120210077038,-0.29243287379864136,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,0.4309983366751445,-0.276950534585718,0.09537139933044969,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-1.2802480369298874,0.819885886444138,-0.9678917386002778,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,0.6754621043330061,0.819885886444138,0.8842155863097612,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,1,0,0,0
0,-0.7098325790615434,-1.3073120210077038,-0.8333293912687957,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0
1,-0.506112772679992,0.9860732229638132,-0.16934141509213807,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
0,-1.2802480369298874,-0.6425626749290033,-0.9873040116579342,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,0.7162060656093164,0.1551365403654374,0.5114117059979502,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,0,1,0
1,-1.2395040756535771,0.819885886444138,-0.9361262008695672,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0
1,-0.3431369275747509,0.18837400766937243,-0.24301981510642498,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
0,-1.1987601143772668,0.1551365403654374,-0.9092137314032709,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.2802480369298874,0.32132387688511255,-0.9745095589608425,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,0.10504664646466222,-1.4734993575273791,-0.7181793169949701,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-0.6283446565089229,-1.340549488311639,-0.7975931613217463,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
1,-0.9950403079957154,-1.506736824831314,-0.9348026367974543,1,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0
0,-0.9135523854430948,1.0193106902677482,-0.6255298319470642,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,0,0
0,1.4495973685829016,0.7866484191402029,1.6982074906592186,0,1,1,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
0,0.512486259227765,0.45427374610085264,0.5797958497237853,0,1,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0
0,-1.2395040756535771,-1.506736824831314,-0.9917158918983107,1,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,0.18653456901728277,-1.4734993575273791,-0.6996494199853889,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,-1.1580161531009565,-1.340549488311639,-0.9648034224320142,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.9135523854430948,-0.6425626749290033,-0.8183289984515157,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,1.3273654847539706,0.1551365403654374,0.9600999264442364,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1
0,1.0014137945434884,-1.506736824831314,-0.49229104868769513,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0
0,-1.1987601143772668,0.32132387688511255,-0.9021547230186685,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
0,-1.2395040756535771,0.1551365403654374,-0.9431852092541696,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
0,0.6754621043330061,-1.1411246844880287,-0.3661112738129283,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
0,-1.1580161531009565,-0.6425626749290033,-0.9228905601484378,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,1.5310852911355222,-0.24371306728178296,0.7748009563484249,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,0.8384379494382472,-1.506736824831314,-0.5487631157645139,0,0,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
0,0.8384379494382472,-1.3073120210077038,-0.4177302726253329,0,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.2802480369298874,0.35456134418904756,-0.9740683709368049,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,-0.42462485012737144,-1.340549488311639,-0.7896517768890687,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,1,0,0
1,0.797693988161937,-0.5096128057132632,0.11787198855636964,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,1.3273654847539706,1.5178726998267735,2.1896909494371566,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,1,0,1,0,1,0,1,1,0,1,0
0,0.6347181430566958,-1.340549488311639,-0.47640827982233985,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0
0,-1.2395040756535771,-1.0081748152722887,-0.9798038152492943,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.1987601143772668,1.4181602979149686,-0.8690656212158451,0,1,0,0,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1
0,0.512486259227765,0.5539861480126578,0.6583273180024863,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,-1.2802480369298874,0.5207486807087227,-0.9718624308166166,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
0,1.1643896396487294,0.2880864095811775,1.0293664462181469,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.1987601143772668,-0.011050796154237758,-0.9211258080522873,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0
1,0.3087664528462136,1.2852104286992283,0.8405379719300342,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0
0,-1.2802480369298874,0.22161147497330744,-0.9758331230329554,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-1.2802480369298874,-0.5096128057132632,-0.9855392595617837,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
0,0.7569500268856267,-1.340549488311639,-0.44861343430796813,0,1,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0
1,-1.2395040756535771,-0.5096128057132632,-0.9670093625522025,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,0.797693988161937,-1.1411246844880287,-0.29110930972652843,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
0,0.7569500268856267,0.6204610826205278,0.823331638992566,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.05792919864057891,0.35456134418904756,0.02698725560461452,0,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,1,0,0,0
0,0.5939741817803856,-1.4734993575273791,-0.5602340043894927,0,1,0,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0
0,-1.1987601143772668,0.35456134418904756,-0.8880367062494638,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,-0.42462485012737144,-1.4734993575273791,-0.8231820667159299,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,1
0,-1.2802480369298874,-1.4734993575273791,-0.9983337122588753,0,0,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,1.6125732136881425,0.6869360172283978,1.7793860870821454,0,1,1,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,-1.1987601143772668,-0.47637533840932816,-0.9330378847013038,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
1,0.5939741817803856,0.6536985499244629,0.7655360078436344,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0
0,1.6125732136881425,0.0554241384536323,1.1153981109054878,0,1,1,1,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,0,0
0,1.368109446030281,-0.044288263458172786,0.8409791599540719,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0
0,0.10504664646466222,0.6204610826205278,0.24934601971958822,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
0,-0.13941712119319946,0.6536985499244629,0.10287159573908967,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.2395040756535771,-1.4734993575273791,-0.992598267946386,0,0,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-1.1580161531009565,-0.5096128057132632,-0.9153903637397979,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,-0.3023929662984406,0.4875112134047877,-0.1181636043037711,1,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,1.3273654847539706,-0.1772381326739129,0.642444549137131,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,1
1,-0.22090504374582004,1.3184478960031634,0.3005238305079552,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,0,0
0,-0.13941712119319946,0.35456134418904756,-0.008748974342434827,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-0.13941712119319946,0.5207486807087227,-0.03169075159239243,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,-1.2802480369298874,-1.506736824831314,-0.998774900282913,1,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.506112772679992,0.5539861480126578,-0.26463802828426963,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1
0,1.0421577558197987,-1.340549488311639,-0.33699286422644364,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,1,0,0
0,-0.7505765403378537,0.7201734845323329,-0.49361461275980806,0,0,0,1,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
0,1.6125732136881425,-1.3073120210077038,-0.2527259516352532,0,1,1,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,0.5532302205040753,0.819885886444138,0.8656856893001801,0,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0
0,1.5718292524118322,-0.21047559997784793,0.8215668868964154,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0
0,-0.01718523736426863,0.6869360172283978,0.16816742329666132,0,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
0,-0.26164900502213034,-0.47637533840932816,-0.443760366043554,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0
1,1.4495973685829016,0.5207486807087227,1.4586423936067767,0,1,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
0,-1.2395040756535771,-1.4734993575273791,-0.9921570799223484,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1
0,1.1643896396487294,-1.4734993575273791,-0.4314071013704999,0,1,1,1,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0
0,-1.1580161531009565,0.6869360172283978,-0.8390648355812851,1,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0
0,-1.1987601143772668,-0.6425626749290033,-0.9449499613503202,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1,0.02355872391204165,0.9860732229638132,0.3627313418972633,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0
1,-0.9542963467194051,-1.440261890223444,-0.9171551158359484,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1
0,-0.42462485012737144,-1.2740745537037688,-0.7402387181968523,0,0,0,0,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,-1.1172721918246462,0.5207486807087227,-0.8500945361822262,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0
1,-0.09867315991688919,0.8863608210520081,0.20963909755620008,1,0,0,0,1,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0
0,1.3273654847539706,0.32132387688511255,1.112750982761262,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,1,1,0,0
0,0.512486259227765,0.7534109518362679,0.7315645299927356,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0
0,-1.1172721918246462,-1.4734993575273791,-0.9665681745281649,0,1,0,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1
0,-0.3023929662984406,0.35456134418904756,-0.16845903904406279,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
0,1.6125732136881425,0.4875112134047877,1.5208499049960849,0,0,1,1,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
0,-0.22090504374582004,0.853123353748073,0.06184110950358857,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,-0.01718523736426863,-0.47637533840932816,-0.27787366900539906,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0
0,-0.09867315991688919,1.5178726998267735,0.4606750832336208,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,1,0,0,1,0,0
0,1.5310852911355222,1.2187354940913584,2.118659677567096,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0
1,0.3902543753988342,0.4875112134047877,0.4681752796422608,0,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1,1.6125732136881425,0.819885886444138,1.947478724240489,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
0,0.5939741817803856,0.022186671149697273,0.26302284846475527,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1
0,-1.2395040756535771,0.5207486807087227,-0.9467147134464707,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0
0,-0.9135523854430948,1.1190230921795532,-0.5624399445096809,1,1,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0
0,1.1643896396487294,-1.340549488311639,-0.322874847457239,0,0,1,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,1,0,0,1
0,-1.1172721918246462,-0.6758001422329384,-0.9180374918840237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1,1.6125732136881425,1.5178726998267735,2.4702865327251,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0,1,1,1,0,0
1,1.6125732136881425,1.6508225690425138,2.6088195722729206,0,1,1,1,1,0,1,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,1,1,0,0,0
1,-1.1987601143772668,0.35456134418904756,-0.9180374918840237,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,0.6347181430566958,-1.506736824831314,-0.6299417121874408,0,1,1,0,1,0,0,0,1,1,0,1,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1
0,1.24587756220135,0.853123353748073,1.55923326308736,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,1,1,0,0
0,-0.22090504374582004,-0.276950534585718,-0.2783148570294367,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
0,1.5310852911355222,0.5207486807087227,1.4634954618711908,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,1,0,1,1,1,0,0
0,-1.0357842692720256,0.22161147497330744,-0.7799456403602405,0,1,1,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0
